year,date,league,cross_region,team_a,team_b,winner,a_before,a_after,b_before,b_after
2022,2022-02-28,LPL,False,Invictus Gaming,LGD Gaming,Invictus Gaming,1581.9,1591.5,1509.3,1499.8
2022,2022-02-28,LPL,False,Invictus Gaming,LGD Gaming,LGD Gaming,1591.5,1576.4,1499.8,1514.9
2022,2022-02-28,LPL,False,Invictus Gaming,LGD Gaming,LGD Gaming,1576.4,1562.3,1514.9,1529.0
2022,2022-03-01,LPL,False,Ultra Prime,JD Gaming,JD Gaming,1553.9,1544.7,1636.5,1645.7
2022,2022-03-01,LPL,False,Ultra Prime,JD Gaming,JD Gaming,1544.7,1536.1,1645.7,1654.3
2022,2022-03-01,LPL,False,Bilibili Gaming,Top Esports,Bilibili Gaming,1678.7,1690.9,1684.2,1672.0
2022,2022-03-01,LPL,False,Top Esports,Bilibili Gaming,Top Esports,1672.0,1684.7,1690.9,1678.2
2022,2022-03-01,LPL,False,Top Esports,Bilibili Gaming,Top Esports,1684.7,1696.5,1678.2,1666.4
2022,2022-03-02,LCK,False,HANJIN BRION,Hanwha Life Esports,HANJIN BRION,1572.8,1585.3,1588.3,1575.8
2022,2022-03-02,LCK,False,Hanwha Life Esports,HANJIN BRION,Hanwha Life Esports,1575.8,1588.1,1585.3,1573.0
2022,2022-03-02,LJL,False,QT DIG∞,DetonatioN FocusMe,DetonatioN FocusMe,1522.0,1513.9,1638.1,1646.2
2022,2022-03-02,LPL,False,LGD Gaming,EDward Gaming,EDward Gaming,1529.0,1524.0,1763.6,1768.6
2022,2022-03-02,LCK,False,HANJIN BRION,Hanwha Life Esports,HANJIN BRION,1573.0,1585.5,1588.1,1575.6
2022,2022-03-02,LJL,False,Rascal Jester,Fukuoka SoftBank HAWKS gaming,Rascal Jester,1537.4,1544.8,1398.0,1390.6
2022,2022-03-02,LPL,False,LGD Gaming,EDward Gaming,EDward Gaming,1524.0,1519.3,1768.6,1773.3
2022,2022-03-02,LCK,False,Dplus Kia,Liiv SANDBOX,Dplus Kia,1743.8,1750.3,1570.9,1564.4
2022,2022-03-02,LJL,False,AXIZ,V3 Esports,AXIZ,1453.8,1465.2,1435.9,1424.5
2022,2022-03-02,LPL,False,Royal Never Give Up,Weibo Gaming,Royal Never Give Up,1734.2,1744.2,1677.9,1667.8
2022,2022-03-02,LJL,False,Burning Core Toyama,Crest Gaming Act,Crest Gaming Act,1467.9,1455.9,1466.1,1478.2
2022,2022-03-02,LPL,False,Royal Never Give Up,Weibo Gaming,Royal Never Give Up,1744.2,1753.6,1667.8,1658.4
2022,2022-03-02,LCK,False,Liiv SANDBOX,Dplus Kia,Dplus Kia,1564.4,1558.3,1750.3,1756.4
2022,2022-03-03,LCK,False,Gen.G,T1,T1,1768.5,1758.7,1835.0,1844.8
2022,2022-03-03,LCK,False,Gen.G,T1,T1,1758.7,1749.7,1844.8,1853.9
2022,2022-03-03,LCK,False,Nongshim RedForce,DN SOOPers,DN SOOPers,1587.4,1576.4,1617.1,1628.1
2022,2022-03-03,LCK,False,DN SOOPers,Nongshim RedForce,DN SOOPers,1628.1,1638.3,1576.4,1566.2
2022,2022-03-04,LCK,False,Kiwoom DRX,KT Rolster,Kiwoom DRX,1605.6,1616.2,1562.9,1552.4
2022,2022-03-04,LPL,False,Victory Five,JD Gaming,JD Gaming,1673.1,1660.4,1654.3,1667.0
2022,2022-03-04,PCS,False,J Team,PSG Talon,PSG Talon,1572.3,1562.1,1623.2,1633.4
2022,2022-03-04,LPL,False,Victory Five,JD Gaming,JD Gaming,1660.4,1648.7,1667.0,1678.7
2022,2022-03-04,LJL,False,AXIZ,QT DIG∞,QT DIG∞,1465.2,1454.9,1513.9,1524.2
2022,2022-03-04,LCK,False,Kiwoom DRX,KT Rolster,Kiwoom DRX,1616.2,1626.0,1552.4,1542.5
2022,2022-03-04,PCS,False,Deep Cross Gaming,Meta Falcon Team,Deep Cross Gaming,1481.4,1490.2,1387.3,1378.5
2022,2022-03-04,LJL,False,Rascal Jester,Crest Gaming Act,Rascal Jester,1544.8,1554.5,1478.2,1468.5
2022,2022-03-04,LPL,False,ThunderTalk Gaming,LNG Esports,LNG Esports,1458.4,1453.9,1714.0,1718.5
2022,2022-03-04,VCS,False,Team Flash,Burst The Sky Esports,Team Flash,1445.0,1458.1,1478.6,1465.5
2022,2022-03-04,LCK,False,Dplus Kia,Hanwha Life Esports,Dplus Kia,1756.4,1762.6,1575.6,1569.3
2022,2022-03-04,PCS,False,SEM9,PSG Talon,PSG Talon,1327.5,1324.0,1633.4,1636.9
2022,2022-03-04,VCS,False,Burst The Sky Esports,Team Flash,Burst The Sky Esports,1465.5,1477.2,1458.1,1446.4
2022,2022-03-04,LJL,False,Burning Core Toyama,DetonatioN FocusMe,DetonatioN FocusMe,1455.9,1449.9,1646.2,1652.2
2022,2022-03-04,LPL,False,ThunderTalk Gaming,LNG Esports,ThunderTalk Gaming,1453.9,1473.7,1718.5,1698.8
2022,2022-03-04,PCS,False,Beyond Gaming,Hurricane Gaming,Beyond Gaming,1583.6,1588.6,1350.1,1345.1
2022,2022-03-04,LJL,False,Fukuoka SoftBank HAWKS gaming,V3 Esports,Fukuoka SoftBank HAWKS gaming,1390.6,1403.8,1424.5,1411.3
2022,2022-03-04,VCS,False,Team Flash,Burst The Sky Esports,Burst The Sky Esports,1446.4,1435.5,1477.2,1488.2
2022,2022-03-04,LPL,False,ThunderTalk Gaming,LNG Esports,LNG Esports,1473.7,1468.5,1698.8,1703.9
2022,2022-03-04,PCS,False,Frank Esports,J Team,J Team,1412.9,1405.8,1562.1,1569.2
2022,2022-03-04,LCK,False,Hanwha Life Esports,Dplus Kia,Dplus Kia,1569.3,1563.4,1762.6,1768.6
2022,2022-03-04,VCS,False,Team Secret,CERBERUS Esports,CERBERUS Esports,1507.2,1499.6,1641.1,1648.7
2022,2022-03-04,LPL,False,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,1626.4,1615.8,1666.4,1677.1
2022,2022-03-04,PCS,False,CTBC Flying Oyster,Impunity,CTBC Flying Oyster,1482.3,1494.3,1483.4,1471.3
2022,2022-03-04,LPL,False,Bilibili Gaming,FunPlus Phoenix,FunPlus Phoenix,1677.1,1663.0,1615.8,1629.9
2022,2022-03-04,VCS,False,CERBERUS Esports,Team Secret,CERBERUS Esports,1648.7,1655.8,1499.6,1492.5
2022,2022-03-04,LPL,False,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,1629.9,1643.0,1663.0,1649.8
2022,2022-03-04,LEC,False,SK Gaming,Rogue,SK Gaming,1469.6,1488.3,1688.7,1670.0
2022,2022-03-04,LEC,False,Astralis,Misfits Gaming,Misfits Gaming,1454.6,1448.2,1632.4,1638.7
2022,2022-03-04,LEC,False,Team Vitality,MAD Lions KOI,MAD Lions KOI,1564.1,1552.8,1584.5,1595.8
2022,2022-03-04,LEC,False,G2 Esports,Excel Esports,G2 Esports,1644.1,1653.8,1577.7,1567.9
2022,2022-03-04,LEC,False,Team BDS,Fnatic,Fnatic,1458.0,1452.3,1659.5,1665.2
2022,2022-03-05,LPL,False,Weibo Gaming,LGD Gaming,Weibo Gaming,1658.4,1665.9,1519.3,1511.9
2022,2022-03-05,LPL,False,Weibo Gaming,LGD Gaming,LGD Gaming,1665.9,1648.9,1511.9,1528.9
2022,2022-03-05,LCK,False,Gen.G,DN SOOPers,DN SOOPers,1749.7,1733.9,1638.3,1654.0
2022,2022-03-05,PCS,False,PSG Talon,CTBC Flying Oyster,PSG Talon,1636.9,1644.3,1494.3,1487.0
2022,2022-03-05,PCS,False,PSG Talon,Frank Esports,PSG Talon,1644.3,1649.1,1405.8,1400.9
2022,2022-03-05,LPL,False,Weibo Gaming,LGD Gaming,Weibo Gaming,1648.9,1656.9,1528.9,1520.8
2022,2022-03-05,LCK,False,DN SOOPers,Gen.G,Gen.G,1654.0,1644.7,1733.9,1743.2
2022,2022-03-05,LPL,False,Invictus Gaming,Anyone's Legend,Anyone's Legend,1562.3,1548.5,1510.4,1524.2
2022,2022-03-05,VCS,False,Team Secret,Luxury Esports,Team Secret,1492.5,1504.6,1495.4,1483.3
2022,2022-03-05,PCS,False,SEM9,Hurricane Gaming,Hurricane Gaming,1324.0,1312.7,1345.1,1356.4
2022,2022-03-05,LCK,False,Gen.G,DN SOOPers,Gen.G,1743.2,1751.9,1644.7,1636.0
2022,2022-03-05,LPL,False,Invictus Gaming,Anyone's Legend,Anyone's Legend,1548.5,1535.7,1524.2,1537.1
2022,2022-03-05,PCS,False,Impunity,Meta Falcon Team,Meta Falcon Team,1471.3,1456.2,1378.5,1393.6
2022,2022-03-05,VCS,False,Luxury Esports,Team Secret,Team Secret,1483.3,1472.0,1504.6,1515.8
2022,2022-03-05,LPL,False,Royal Never Give Up,EDward Gaming,Royal Never Give Up,1753.6,1766.3,1773.3,1760.6
2022,2022-03-05,PCS,False,J Team,CTBC Flying Oyster,J Team,1569.2,1578.4,1487.0,1477.8
2022,2022-03-05,LCK,False,HANJIN BRION,Nongshim RedForce,HANJIN BRION,1585.5,1596.8,1566.2,1554.9
2022,2022-03-05,PCS,False,Deep Cross Gaming,Beyond Gaming,Deep Cross Gaming,1490.2,1505.5,1588.6,1573.3
2022,2022-03-05,LPL,False,Royal Never Give Up,EDward Gaming,EDward Gaming,1766.3,1754.1,1760.6,1772.8
2022,2022-03-05,VCS,False,Team Flash,SBTC Esports,Team Flash,1435.5,1447.7,1442.0,1429.8
2022,2022-03-05,LCK,False,Nongshim RedForce,HANJIN BRION,Nongshim RedForce,1554.9,1568.3,1596.8,1583.4
2022,2022-03-05,LPL,False,Royal Never Give Up,EDward Gaming,Royal Never Give Up,1754.1,1766.8,1772.8,1760.2
2022,2022-03-05,VCS,False,SBTC Esports,Team Flash,SBTC Esports,1429.8,1442.4,1447.7,1435.1
2022,2022-03-05,LCK,False,HANJIN BRION,Nongshim RedForce,HANJIN BRION,1583.4,1594.9,1568.3,1556.8
2022,2022-03-05,VCS,False,Team Flash,SBTC Esports,SBTC Esports,1435.1,1423.3,1442.4,1454.1
2022,2022-03-05,LEC,False,Excel Esports,SK Gaming,Excel Esports,1567.9,1577.2,1488.3,1479.0
2022,2022-03-05,CBLOL,False,FURIA,paiN Gaming,FURIA,1520.3,1534.1,1572.7,1558.9
2022,2022-03-05,LEC,False,Astralis,MAD Lions KOI,MAD Lions KOI,1448.2,1441.0,1595.8,1603.0
2022,2022-03-05,CBLOL,False,LOUD,Liberty,LOUD,1528.8,1539.2,1484.3,1473.8
2022,2022-03-05,LEC,False,Rogue,Team BDS,Rogue,1670.0,1675.3,1452.3,1447.0
2022,2022-03-05,CBLOL,False,Flamengo MDL,INTZ,Flamengo MDL,1500.3,1510.0,1433.6,1423.9
2022,2022-03-05,LEC,False,Misfits Gaming,Fnatic,Misfits Gaming,1638.7,1651.7,1665.2,1652.3
2022,2022-03-05,CBLOL,False,Miners,Rensga eSports,Miners,1480.0,1492.2,1487.8,1475.5
2022,2022-03-05,LEC,False,Team Vitality,G2 Esports,G2 Esports,1552.8,1544.2,1653.8,1662.4
2022,2022-03-05,LCS,False,Evil Geniuses,Immortals,Evil Geniuses,1552.7,1561.6,1462.0,1453.1
2022,2022-03-05,LCS,False,TSM,FlyQuest,FlyQuest,1446.1,1434.5,1458.5,1470.1
2022,2022-03-05,LCS,False,Team Liquid,100 Thieves,Team Liquid,1659.8,1669.1,1580.2,1570.9
2022,2022-03-06,LCS,False,Cloud9,Golden Guardians,Cloud9,1606.2,1613.5,1463.8,1456.5
2022,2022-03-06,LCS,False,Counter Logic Gaming,Dignitas,Dignitas,1419.3,1409.2,1476.3,1486.4
2022,2022-03-06,LCK,False,Liiv SANDBOX,Kiwoom DRX,Kiwoom DRX,1558.3,1548.6,1626.0,1635.7
2022,2022-03-06,LPL,False,Victory Five,Ultra Prime,Victory Five,1648.7,1656.9,1536.1,1527.8
2022,2022-03-06,LPL,False,Ultra Prime,Victory Five,Victory Five,1527.8,1520.1,1656.9,1664.6
2022,2022-03-06,PCS,False,PSG Talon,Deep Cross Gaming,PSG Talon,1649.1,1656.4,1505.5,1498.2
2022,2022-03-06,LCK,False,Liiv SANDBOX,Kiwoom DRX,Kiwoom DRX,1548.6,1539.5,1635.7,1644.7
2022,2022-03-06,PCS,False,Deep Cross Gaming,CTBC Flying Oyster,Deep Cross Gaming,1498.2,1509.5,1477.8,1466.5
2022,2022-03-06,LJL,False,Burning Core Toyama,V3 Esports,Burning Core Toyama,1449.9,1460.5,1411.3,1400.6
2022,2022-03-06,LPL,False,Oh My God,Rare Atom,Rare Atom,1564.3,1555.5,1660.6,1669.4
2022,2022-03-06,LCK,False,T1,KT Rolster,T1,1853.9,1857.3,1542.5,1539.1
2022,2022-03-06,VCS,False,Burst The Sky Esports,GAM Esports,GAM Esports,1488.2,1481.9,1668.2,1674.5
2022,2022-03-06,PCS,False,Beyond Gaming,J Team,J Team,1573.3,1561.5,1578.4,1590.3
2022,2022-03-06,LPL,False,Oh My God,Rare Atom,Oh My God,1555.5,1571.3,1669.4,1653.6
2022,2022-03-06,LJL,False,AXIZ,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,1454.9,1441.1,1403.8,1417.5
2022,2022-03-06,LPL,False,Oh My God,Rare Atom,Oh My God,1571.3,1586.1,1653.6,1638.8
2022,2022-03-06,VCS,False,GAM Esports,Burst The Sky Esports,GAM Esports,1674.5,1680.4,1481.9,1475.9
2022,2022-03-06,PCS,False,Impunity,SEM9,Impunity,1456.2,1463.5,1312.7,1305.4
2022,2022-03-06,LJL,False,QT DIG∞,Crest Gaming Act,Crest Gaming Act,1524.2,1510.3,1468.5,1482.4
2022,2022-03-06,LCK,False,KT Rolster,T1,T1,1539.1,1535.8,1857.3,1860.6
2022,2022-03-06,LPL,False,Top Esports,LNG Esports,LNG Esports,1696.5,1684.7,1703.9,1715.7
2022,2022-03-06,LJL,False,DetonatioN FocusMe,Rascal Jester,Rascal Jester,1652.2,1636.9,1554.5,1569.8
2022,2022-03-06,PCS,False,PSG Talon,Meta Falcon Team,PSG Talon,1656.4,1660.8,1393.6,1389.3
2022,2022-03-06,PCS,False,Frank Esports,Hurricane Gaming,Frank Esports,1400.9,1411.4,1356.4,1345.9
2022,2022-03-06,LPL,False,Top Esports,LNG Esports,Top Esports,1684.7,1697.8,1715.7,1702.6
